1,1858,204,2,457,98
1,1463,142,4,188,70
1,1349,129,10,65,58
1,1735,316,6,288,146
1,2045,220,10,108,100
2,1422,312,46,19,105
1,1780,331,44,23,117
1,1422,145,7,103,68
0,2287,153,3,230,75
1,1849,278,24,50,112
0,1717,102,6,87,49
0,1468,135,1,405,68
0,2582,115,3,167,58
1,2035,259,19,62,108
0,1380,93,8,60,44
1,1401,138,5,141,66
1,1660,288,23,53,117
0,2552,222,10,108,99
0,2432,198,6,175,95
0,1215,93,5,101,46
1,1964,214,31,23,77
2,1066,240,13,89,105
0,2809,215,28,28,80
0,1864,152,7,105,72
0,1873,147,13,50,62
2,1260,270,11,124,120
1,1780,292,34,31,108
1,1666,198,4,278,94
2,1355,281,36,26,100
1,1972,311,42,22,109
1,1568,149,7,115,71
0,2191,172,8,103,77
2,1294,319,40,25,113
0,1796,162,3,272,79
0,3004,113,12,45,48
1,1881,216,13,80,95
2,1471,386,29,56,155
0,3036,178,2,392,87
0,2150,114,2,227,59
1,1979,219,16,62,92
2,1213,241,14,83,105
1,1725,198,10,103,89
1,1745,230,9,130,105
0,1507,130,7,88,60
2,763,208,16,60,85
1,1452,240,25,38,94
1,1617,163,9,95,74
0,2279,185,11,82,83
0,2008,142,10,72,65
1,1805,209,9,121,94
0,2428,147,25,19,52
0,2396,171,12,71,73
0,1705,124,4,160,60
1,1082,162,7,121,76
2,1403,351,29,50,140
1,1929,256,9,146,117
1,2809,417,8,258,189
0,2438,95,1,272,50
2,1328,266,5,255,123
2,1465,338,25,60,138
2,1169,254,11,121,113
0,2136,164,11,74,73
0,2823,234,4,289,112
1,1608,161,11,74,71
1,1343,146,2,292,72
1,2345,286,15,90,123
2,1111,237,19,56,97
1,1272,172,9,91,78
1,1912,298,27,46,118
0,1923,152,5,146,73
1,1243,237,10,118,106
1,1967,215,44,11,64
1,2566,285,12,126,126
1,1594,180,8,119,82
2,1041,269,15,86,115
1,2875,274,12,118,123
2,1473,312,14,116,137
1,1394,240,32,26,86
0,1928,166,15,51,71
1,1518,181,10,93,81
0,3897,181,14,62,78
1,1787,281,16,87,122
1,1512,199,15,64,84
2,876,248,9,149,112
5,764,367,31,48,144
1,1813,245,8,168,113
0,3039,194,12,77,85
0,1382,84,6,69,41
1,1675,254,13,100,112
1,2116,210,4,239,100
2,1025,235,12,102,103
2,1082,307,17,88,131
0,3032,164,9,94,75
12,461,570,167,1,101
1,2517,350,26,57,142
1,1277,144,5,138,68
0,2181,138,7,93,64
1,1552,204,20,43,83
0,1901,74,3,113,38
0,2147,165,4,189,80
1,1974,252,26,38,98
1,1345,181,15,57,76
0,1251,90,4,110,45
1,1485,277,10,143,124
0,2088,174,3,262,84
3,1376,395,9,224,177
1,1867,354,38,33,132
0,2672,181,9,99,81
1,1256,127,3,237,63
1,2332,286,18,73,121
1,1868,179,13,67,78
1,1857,274,22,55,113
0,2247,101,5,97,50
0,2903,231,11,111,104
0,1979,168,14,57,73
1,1677,271,21,56,111
1,2202,219,15,71,94
1,1400,140,6,124,66
1,1879,258,5,274,122
13,432,548,67,21,189
1,1144,185,25,28,69
2,1762,410,57,18,139
0,2319,175,3,300,85
0,2087,185,4,221,89
1,1688,319,17,90,138
2,1505,304,21,66,126
1,1993,267,10,135,119
1,1448,176,3,268,85
0,1864,145,13,54,63
0,2468,127,4,159,64
2,1510,402,65,13,128
0,2022,186,20,38,73
2,1279,276,9,152,124
0,2910,89,1,420,48
0,2281,130,20,24,49
1,1830,248,11,117,111
0,1362,80,3,115,40
1,1530,194,7,132,87
0,1859,164,10,79,73
0,1519,83,13,28,37
0,2446,172,24,26,64
1,1404,198,6,182,93
0,2456,97,3,178,49
1,2207,316,8,194,145
1,2293,249,10,132,115
1,1604,189,4,224,91
1,1858,219,7,155,100
0,1972,168,23,28,63
1,1372,148,4,167,72
0,1591,128,3,236,64
2,1226,272,16,81,115
0,1402,83,8,50,40
1,1546,159,4,210,77
1,2008,209,15,66,90
0,1505,122,6,110,58
1,1715,200,11,91,89
0,2014,123,7,86,57
1,1407,219,8,137,100
1,1214,196,4,228,93
1,1707,163,6,138,77
2,1434,299,8,194,138
1,2028,207,42,11,62
0,2224,187,9,108,84
1,1974,196,8,132,91
0,2001,187,8,124,85
3,940,309,26,50,123
0,2236,113,3,160,56
1,1525,191,7,146,88
0,2737,212,17,59,88
4,985,428,73,11,130
0,1485,124,6,108,60
0,1701,94,3,151,48
1,1412,243,10,124,108
0,2273,114,3,167,58
1,2051,267,15,89,115
1,2185,209,16,60,89
0,2227,109,1,425,57
0,2347,134,2,264,68
0,2092,137,4,183,67
1,1700,180,18,42,72
3,927,276,23,52,110
1,1426,251,12,103,112
1,1448,173,7,131,82
0,1668,128,9,68,59
1,2176,304,16,94,132
0,1869,138,4,192,69
0,1396,114,7,80,54
2,1390,396,50,23,140
1,2241,281,16,86,121
1,1233,156,4,187,74
0,2974,276,16,86,120
